"","ID","N","AR","interest"
"7007",7007,500,-0.75,1
"7008",7008,500,0,0
"7009",7009,100,-0.5,1
"7010",7010,100,0,0
"7011",7011,150,-0.5,1
"7012",7012,150,0,0
"7013",7013,200,-0.5,1
"7014",7014,200,0,0
"7015",7015,300,-0.5,1
"7016",7016,300,0,0
"7017",7017,400,-0.5,1
"7018",7018,400,0,0
"7019",7019,500,-0.5,1
"7020",7020,500,0,0
"7021",7021,100,0.5,1
"7022",7022,100,0,0
"7023",7023,150,0.5,1
"7024",7024,150,0,0
"7025",7025,200,0.5,1
"7026",7026,200,0,0
"7027",7027,300,0.5,1
"7028",7028,300,0,0
"7029",7029,400,0.5,1
"7030",7030,400,0,0
"7031",7031,500,0.5,1
"7032",7032,500,0,0
"7033",7033,100,0.75,1
"7034",7034,100,0,0
"7035",7035,150,0.75,1
"7036",7036,150,0,0
"7037",7037,200,0.75,1
"7038",7038,200,0,0
"7039",7039,300,0.75,1
"7040",7040,300,0,0
"7041",7041,400,0.75,1
"7042",7042,400,0,0
"7043",7043,500,0.75,1
"7044",7044,500,0,0
"7045",7045,100,0.9,1
"7046",7046,100,0,0
"7047",7047,150,0.9,1
"7048",7048,150,0,0
"7049",7049,200,0.9,1
"7050",7050,200,0,0
"7051",7051,300,0.9,1
"7052",7052,300,0,0
"7053",7053,400,0.9,1
"7054",7054,400,0,0
"7055",7055,500,0.9,1
"7056",7056,500,0,0
"7057",7057,100,-0.9,1
"7058",7058,100,0,0
"7059",7059,150,-0.9,1
"7060",7060,150,0,0
"7061",7061,200,-0.9,1
"7062",7062,200,0,0
"7063",7063,300,-0.9,1
"7064",7064,300,0,0
"7065",7065,400,-0.9,1
"7066",7066,400,0,0
"7067",7067,500,-0.9,1
"7068",7068,500,0,0
"7069",7069,100,-0.75,1
"7070",7070,100,0,0
"7071",7071,150,-0.75,1
"7072",7072,150,0,0
"7073",7073,200,-0.75,1
"7074",7074,200,0,0
"7075",7075,300,-0.75,1
"7076",7076,300,0,0
"7077",7077,400,-0.75,1
"7078",7078,400,0,0
"7079",7079,500,-0.75,1
"7080",7080,500,0,0
"7081",7081,100,-0.5,1
"7082",7082,100,0,0
"7083",7083,150,-0.5,1
"7084",7084,150,0,0
"7085",7085,200,-0.5,1
"7086",7086,200,0,0
"7087",7087,300,-0.5,1
"7088",7088,300,0,0
"7089",7089,400,-0.5,1
"7090",7090,400,0,0
"7091",7091,500,-0.5,1
"7092",7092,500,0,0
"7093",7093,100,0.5,1
"7094",7094,100,0,0
"7095",7095,150,0.5,1
"7096",7096,150,0,0
"7097",7097,200,0.5,1
"7098",7098,200,0,0
"7099",7099,300,0.5,1
"7100",7100,300,0,0
"7101",7101,400,0.5,1
"7102",7102,400,0,0
"7103",7103,500,0.5,1
"7104",7104,500,0,0
"7105",7105,100,0.75,1
"7106",7106,100,0,0
"7107",7107,150,0.75,1
"7108",7108,150,0,0
"7109",7109,200,0.75,1
"7110",7110,200,0,0
"7111",7111,300,0.75,1
"7112",7112,300,0,0
"7113",7113,400,0.75,1
"7114",7114,400,0,0
"7115",7115,500,0.75,1
"7116",7116,500,0,0
"7117",7117,100,0.9,1
"7118",7118,100,0,0
"7119",7119,150,0.9,1
"7120",7120,150,0,0
"7121",7121,200,0.9,1
"7122",7122,200,0,0
"7123",7123,300,0.9,1
"7124",7124,300,0,0
"7125",7125,400,0.9,1
"7126",7126,400,0,0
"7127",7127,500,0.9,1
"7128",7128,500,0,0
"7129",7129,100,-0.9,1
"7130",7130,100,0,0
"7131",7131,150,-0.9,1
"7132",7132,150,0,0
"7133",7133,200,-0.9,1
"7134",7134,200,0,0
"7135",7135,300,-0.9,1
"7136",7136,300,0,0
"7137",7137,400,-0.9,1
"7138",7138,400,0,0
"7139",7139,500,-0.9,1
"7140",7140,500,0,0
"7141",7141,100,-0.75,1
"7142",7142,100,0,0
"7143",7143,150,-0.75,1
"7144",7144,150,0,0
"7145",7145,200,-0.75,1
"7146",7146,200,0,0
"7147",7147,300,-0.75,1
"7148",7148,300,0,0
"7149",7149,400,-0.75,1
"7150",7150,400,0,0
"7151",7151,500,-0.75,1
"7152",7152,500,0,0
"7153",7153,100,-0.5,1
"7154",7154,100,0,0
"7155",7155,150,-0.5,1
"7156",7156,150,0,0
"7157",7157,200,-0.5,1
"7158",7158,200,0,0
"7159",7159,300,-0.5,1
"7160",7160,300,0,0
"7161",7161,400,-0.5,1
"7162",7162,400,0,0
"7163",7163,500,-0.5,1
"7164",7164,500,0,0
"7165",7165,100,0.5,1
"7166",7166,100,0,0
"7167",7167,150,0.5,1
"7168",7168,150,0,0
"7169",7169,200,0.5,1
"7170",7170,200,0,0
"7171",7171,300,0.5,1
"7172",7172,300,0,0
"7173",7173,400,0.5,1
"7174",7174,400,0,0
"7175",7175,500,0.5,1
"7176",7176,500,0,0
"7177",7177,100,0.75,1
"7178",7178,100,0,0
"7179",7179,150,0.75,1
"7180",7180,150,0,0
"7181",7181,200,0.75,1
"7182",7182,200,0,0
"7183",7183,300,0.75,1
"7184",7184,300,0,0
"7185",7185,400,0.75,1
"7186",7186,400,0,0
"7187",7187,500,0.75,1
"7188",7188,500,0,0
"7189",7189,100,0.9,1
"7190",7190,100,0,0
"7191",7191,150,0.9,1
"7192",7192,150,0,0
"7193",7193,200,0.9,1
"7194",7194,200,0,0
"7195",7195,300,0.9,1
"7196",7196,300,0,0
"7197",7197,400,0.9,1
"7198",7198,400,0,0
"7199",7199,500,0.9,1
"7200",7200,500,0,0
